Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
downtrend,0.95,30,1.805,0.974077134986226,0.9754269972451792,0.8615151515151516,0.8475482093663912,True Alert Rate
downtrend,0.95,50,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.805,0.9558126721763088,0.9650964187327824,0.6422038567493114,0.6445730027548209,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.805,0.9558126721763084,0.9650964187327824,0.7106611570247934,0.6980716253443526,True Alert Rate
downtrend,0.95,80,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.805,0.9509641873278236,0.9601928374655648,0.9173553719008264,0.9393939393939396,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.805,0.9509641873278236,0.9601928374655648,0.9173553719008264,0.9393939393939394,True Alert Rate
downtrend,0.9,30,0.005,0.0,0.0866666666666666,0.0,0.0233333333333333,Undetected Samples Percentage
downtrend,0.9,30,0.005,0.0479338842975206,0.0122038567493112,0.0544352617079889,0.0203305785123966,Mean True Alert Streaks from Initial Detection
downtrend,0.9,30,0.005,0.5630027548209366,0.0381818181818181,0.6404683195592287,0.0949862258953168,True Alert Rate
downtrend,0.9,50,0.005,0.0,0.02,0.0,0.03,Undetected Samples Percentage
downtrend,0.9,50,0.005,0.2113223140495867,0.0142699724517906,0.1667217630853994,0.0528650137741046,Mean True Alert Streaks from Initial Detection
downtrend,0.9,50,0.005,0.805068870523416,0.0749586776859504,0.69900826446281,0.2239393939393939,True Alert Rate
downtrend,0.9,80,0.005,0.0,0.0266666666666666,0.0,0.0033333333333333,Undetected Samples Percentage
downtrend,0.9,80,0.005,0.3066666666666666,0.0270247933884297,0.2026170798898071,0.142396694214876,Mean True Alert Streaks from Initial Detection
downtrend,0.9,80,0.005,0.7144077134986226,0.2552341597796143,0.6001101928374656,0.4640495867768595,True Alert Rate
downtrend,0.9,30,0.08,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.9,30,0.08,0.5761432506887053,0.6652066115702479,0.6885123966942149,0.7837190082644628,Mean True Alert Streaks from Initial Detection
downtrend,0.9,30,0.08,0.9192011019283748,0.8872727272727273,0.8345179063360881,0.8355922865013774,True Alert Rate
